EmployeeID,Name,Age,Department,Salary,YearsAtCompany,PerformanceScore,Satisfaction,ProjectCount,RemoteWork,EmployeeCode,Company,ManagerEmail
714,Employee_714,,Finance,56113.36909159343,-3,5,8.89706913942852,3.0,Yes,EMP-5136,TechCorp,manager368@techcorp.com
715,Employee_715,15.0,,42275.59312781188,8,3,7.958651511328824,7.0,Yes,EMP-8827,TechCorp,manager346@techcorp.com
716,Employee_716,56.0,Finance,65373.22853367545,16,5,7.044289686450334,2.0,Yes,EMP-2869,TechCorp,
717,Employee_717,20.0,HR,500000.0,26,5,1.2855024263442805,2.0,Yes,EMP-2070,TechCorp,
718,Employee_718,62.0,Sales,16755.61558164413,16,4,5.814700060684997,3.0,Yes,EMP-7565,TechCorp,
719,Employee_719,30.0,HR,59628.83988467865,11,2,,2.0,No,EMP-9056,TechCorp,manager278@techcorp.com
720,Employee_720,67.0,HR,81522.92625280026,6,1,8.272610354044204,3.0,No,EMP-2213,TechCorp,
721,Employee_721,,Engineering,52017.762955945,26,2,3.886520720139618,-5.0,Yes,EMP-1878,TechCorp,manager238@techcorp.com
722,Employee_722,37.0,Engineering,46942.06455176876,2,5,6.061864367061288,2.0,Yes,EMP-3485,TechCorp,
723,Employee_723,45.0,,32445.98453766295,9,2,3.5150077658701235,3.0,No,EMP-3444,TechCorp,manager21@techcorp.com
724,Employee_724,25.0,Engineering,22840.159167511913,1,4,,6.0,Yes,EMP-5978,TechCorp,
725,Employee_725,80.0,Finance,76626.98534126508,24,1,8.978522739777123,2.0,No,EMP-2395,TechCorp,
726,Employee_726,56.0,,56370.43340841608,2,4,,7.0,Yes,EMP-5066,TechCorp,manager132@techcorp.com
727,Employee_727,18.0,Sales,75440.43124006846,15,1,8.766301541598901,3.0,No,EMP-2940,TechCorp,manager190@techcorp.com
728,Employee_728,20.0,HR,90626.47489158939,1,5,3.4036750671069917,4.0,No,EMP-7818,TechCorp,
729,Employee_729,30.0,Finance,500000.0,27,1,5.811948307679715,1.0,Yes,EMP-4697,TechCorp,manager55@techcorp.com
730,Employee_730,45.0,Sales,49152.55357122408,23,1,,0.0,No,EMP-9561,TechCorp,manager74@techcorp.com
731,Employee_731,66.0,Finance,62897.35329315111,9,1,3.9329320835421133,3.0,Yes,EMP-7232,TechCorp,manager103@techcorp.com
732,Employee_732,42.0,Finance,47704.54269686164,5,2,9.586380385702771,4.0,No,EMP-8381,TechCorp,
733,Employee_733,15.0,HR,45834.230747966736,21,2,,2.0,Yes,EMP-8253,TechCorp,
734,Employee_734,55.0,,66856.30324805247,25,5,,3.0,Yes,EMP-5871,TechCorp,manager194@techcorp.com
735,Employee_735,23.0,Engineering,10000.0,10,1,9.137218173203715,6.0,Yes,EMP-8025,TechCorp,
736,Employee_736,61.0,Marketing,15816.96761822598,22,3,1.6178379953308502,3.0,No,EMP-6003,TechCorp,manager15@techcorp.com
737,Employee_737,62.0,HR,42237.04208545247,6,5,,2.0,Yes,EMP-1986,TechCorp,
738,Employee_738,,HR,53862.37702625254,26,1,9.562571757811956,1.0,Yes,EMP-2625,TechCorp,
739,Employee_739,62.0,HR,90427.96995663844,28,1,2.233188190326886,3.0,Yes,EMP-4404,TechCorp,
740,Employee_740,64.0,Sales,50181.251002572695,14,2,,4.0,No,EMP-4457,TechCorp,manager178@techcorp.com
741,Employee_741,38.0,Marketing,70238.4818205855,5,5,,3.0,Yes,EMP-5335,TechCorp,manager75@techcorp.com
742,Employee_742,33.0,Marketing,56633.83532075861,19,1,4.853396557271079,2.0,No,EMP-2330,TechCorp,manager82@techcorp.com
743,Employee_743,38.0,Finance,84528.10287740768,26,1,1.552826163338494,3.0,No,EMP-3573,TechCorp,
744,Employee_744,28.0,Finance,83141.92770927917,8,5,,,No,EMP-4929,TechCorp,
745,Employee_745,54.0,Finance,83523.50210479839,21,3,4.269455167590095,2.0,Yes,EMP-3847,TechCorp,
746,Employee_746,53.0,,25320.329411652943,19,5,4.947827502214493,6.0,Yes,EMP-2229,TechCorp,
747,Employee_747,52.0,Marketing,64134.480944899886,11,5,9.79746632388004,2.0,No,EMP-3564,TechCorp,
748,Employee_748,36.0,HR,75178.77200243896,18,3,,3.0,Yes,EMP-1043,TechCorp,manager158@techcorp.com
749,Employee_749,37.0,Sales,67630.77125178662,19,5,7.636689498807516,5.0,Yes,EMP-7693,TechCorp,manager14@techcorp.com
750,Employee_750,35.0,Finance,72731.92651643658,2,1,5.833371832677768,3.0,No,EMP-8381,TechCorp,
751,Employee_751,64.0,HR,61167.02008570955,14,5,8.559979845439091,3.0,No,EMP-8699,TechCorp,
752,Employee_752,58.0,HR,45104.315865469456,1,3,4.0539055209014,2.0,Yes,EMP-5771,TechCorp,manager102@techcorp.com
753,Employee_753,,Sales,10000.0,29,4,7.380092014959844,3.0,No,EMP-1534,TechCorp,
754,Employee_754,31.0,Engineering,47088.61142703049,20,5,9.944055778403548,0.0,Yes,EMP-4792,TechCorp,
755,Employee_755,32.0,Marketing,113562.19747276785,1,2,,2.0,No,EMP-5720,TechCorp,manager209@techcorp.com
756,Employee_756,48.0,Engineering,50286.97647818656,21,1,7.066157813955706,1.0,Yes,EMP-5632,TechCorp,
757,Employee_757,18.0,Finance,20812.195478185124,2,1,8.598833777371443,1.0,Yes,EMP-8438,TechCorp,manager111@techcorp.com
758,Employee_758,20.0,,74652.98721458165,5,2,9.24226825015605,3.0,No,EMP-2166,TechCorp,
759,Employee_759,33.0,Sales,77109.2001736529,14,2,7.461394218460916,7.0,Yes,EMP-4824,TechCorp,
760,Employee_760,40.0,Sales,85746.48780304281,26,5,3.5524713107542265,3.0,Yes,EMP-5334,TechCorp,
761,Employee_761,28.0,Marketing,69419.57007413561,9,2,,,No,EMP-4241,TechCorp,
762,Employee_762,29.0,Engineering,76912.03028933903,8,4,1.1868222891156779,2.0,Yes,EMP-7965,TechCorp,manager33@techcorp.com
763,Employee_763,27.0,Marketing,96804.34269683983,0,3,7.847973799043587,3.0,Yes,EMP-2880,TechCorp,
764,Employee_764,49.0,HR,45090.5301587577,15,2,1.3846564545575624,6.0,Yes,EMP-9922,TechCorp,
765,Employee_765,33.0, Marketing ,41122.98589152565,5,2,8.781871191424711,3.0,No,EMP-4683,TechCorp,manager375@techcorp.com
766,Employee_766,25.0,,38108.26920894142,8,4,2.0679455302708494,2.0,No,EMP-3441,TechCorp,
767,Employee_767,55.0,Sales,54684.60827012034,26,1,2.546888609223318,3.0,No,EMP-5352,TechCorp,
768,Employee_768,29.0,Finance,88668.44839650336,3,1,5.2887382374901355,6.0,No,EMP-3330,TechCorp,
769,Employee_769,41.0,Finance,70561.3673549247,26,5,,1.0,No,EMP-2169,TechCorp,
770,Employee_770,45.0,HR,69773.83905418435,27,4,2.2510198467916993,2.0,Yes,EMP-1977,TechCorp,manager248@techcorp.com
771,Employee_771,25.0,Engineering,23613.841426705527,1,3,,,Yes,EMP-3718,TechCorp,
772,Employee_772,,Marketing,46136.26345527162,28,3,5.345661469690943,4.0,Yes,EMP-6039,TechCorp,
773,Employee_773,53.0,HR,23286.84734275926,3,4,2.9105707750173218,2.0,No,EMP-5728,TechCorp,
774,Employee_774,43.0,Finance,83424.91578643088,0,3,2.0400253901256855,2.0,Yes,EMP-8195,TechCorp,manager372@techcorp.com
775,Employee_775,25.0,Marketing,91712.92985771465,18,1,8.527788306870756,3.0,No,EMP-3037,TechCorp,manager341@techcorp.com
776,Employee_776,,Finance,500000.0,25,3,5.52219084786489,3.0,Yes,EMP-8679,TechCorp,
777,Employee_777,45.0,Marketing,40264.2790852091,24,3,1.1294311238573767,3.0,No,EMP-5982,TechCorp,
778,Employee_778,45.0,Engineering,89640.44987231582,9,4,8.226831711781934,6.0,Yes,EMP-7594,TechCorp,
779,Employee_779,54.0,HR,54934.9017994958,20,4,9.827144248731264,0.0,Yes,EMP-5460,TechCorp,manager117@techcorp.com
780,Employee_780,58.0,,35710.814384946774,14,3,6.453335758728226,4.0,No,EMP-9199,TechCorp,
781,Employee_781,,Sales,40711.91490776616,26,2,,,Yes,EMP-9847,TechCorp,
782,Employee_782,44.0,Sales,51396.86728816327,21,4,,4.0,Yes,EMP-9090,TechCorp,
783,Employee_783,34.0,,60991.57040969413,18,5,,,No,EMP-8172,TechCorp,
784,Employee_784,26.0,Marketing,56773.115766964125,15,5,7.790832243122145,1.0,Yes,EMP-2317,TechCorp,
785,Employee_785,50.0,Marketing,31746.631636579456,20,1,,3.0,Yes,EMP-1653,TechCorp,manager144@techcorp.com
786,Employee_786,37.0,Sales,84266.32818371285,26,3,6.329992593982964,2.0,No,EMP-8078,TechCorp,
787,Employee_787,30.0,Sales,56987.88161126313,23,2,,0.0,No,EMP-6280,TechCorp,
788,Employee_788,45.0,Marketing,45724.922874586984,21,1,2.7484621390162127,2.0,No,EMP-5102,TechCorp,
789,Employee_789,65.0,Finance,82206.04723965528,3,3,5.024809289947942,3.0,No,EMP-1423,TechCorp,
790,Employee_790,46.0,Finance,36331.87623466938,1,4,8.468391382455565,3.0,No,EMP-2496,TechCorp,
791,Employee_791,30.0,Engineering,27422.196328509708,29,5,,,Yes,EMP-4750,TechCorp,
792,Employee_792,63.0,HR,85449.74893197478,24,2,4.700836604906687,10.0,No,EMP-1339,TechCorp,
793,Employee_793,52.0,Finance,97827.75699100678,12,5,6.970262806132133,4.0,No,EMP-5415,TechCorp,manager247@techcorp.com
794,Employee_794,23.0,Sales,50758.07962697203,27,4,2.064001708652139,2.0,Yes,EMP-1659,TechCorp,manager282@techcorp.com
795,Employee_795,15.0,Finance,59080.599841657095,0,3,4.613478495083887,2.0,Yes,EMP-3870,TechCorp,
796,Employee_796,68.0,Engineering,37066.70570958193,16,4,8.138156841667508,3.0,Yes,EMP-8708,TechCorp,
797,Employee_797,22.0,Engineering,60109.851004867865,12,4,,,Yes,EMP-9502,TechCorp,manager279@techcorp.com
798,Employee_798,64.0,HR,50485.89472537606,3,5,2.6736535680167592,3.0,Yes,EMP-8245,TechCorp,
799,Employee_799,42.0,Finance,57957.431199300016,6,2,9.557367939247882,0.0,No,EMP-5557,TechCorp,
800,Employee_800,19.0,Sales,68185.16775194486,16,4,,,Yes,EMP-3973,TechCorp,manager84@techcorp.com
801,Employee_801,27.0,Sales,250000.0,8,5,3.3482672168515126,4.0,No,EMP-8141,TechCorp,manager281@techcorp.com
802,Employee_802,47.0,Marketing,52763.77321534865,3,2,9.726543450139042,2.0,Yes,EMP-9056,TechCorp,manager94@techcorp.com
803,Employee_803,67.0,Sales,23924.371564436435,18,3,,4.0,No,EMP-2494,TechCorp,manager115@techcorp.com
804,Employee_804,62.0,,52900.25431773424,-3,3,7.296368797211754,2.0,Yes,EMP-8700,TechCorp,
805,Employee_805,22.0,HR,58131.31858166001,9,1,,1.0,No,EMP-6700,TechCorp,
806,Employee_806,50.0,,64579.64850122156,3,5,,2.0,No,EMP-7690,TechCorp,
807,Employee_807,18.0,Sales,64791.53080726418,8,2,,,No,EMP-6460,TechCorp,
808,Employee_808,35.0,Marketing,78078.45501473712,12,4,5.53319748395415,4.0,No,EMP-6260,TechCorp,
809,Employee_809,49.0,Sales,29206.669614533603,13,3,8.462355762557259,2.0,No,EMP-2713,TechCorp,manager320@techcorp.com
810,Employee_810,64.0,Marketing,30274.45940099412,9,2,5.573275467986749,3.0,No,EMP-3634,TechCorp,manager66@techcorp.com
811,Employee_811,66.0,Marketing,70579.1587278504,5,5,6.582172188420209,0.0,No,EMP-6403,TechCorp,
812,Employee_812,28.0,Sales,19220.774459891683,15,1,5.299679137595824,2.0,No,EMP-7744,TechCorp,
813,Employee_813,38.0,Engineering,63666.004242099865,5,3,5.303430312002597,1.0,No,EMP-9117,TechCorp,manager54@techcorp.com
814,Employee_814,43.0,Engineering,36394.14120820213,-4,2,7.911729802556484,5.0,No,EMP-5722,TechCorp,
815,Employee_815,42.0,Marketing,91456.29281834363,9,2,,4.0,Yes,EMP-7561,TechCorp,manager177@techcorp.com
816,Employee_816,80.0,Sales,65009.04815455555,17,2,,,No,EMP-1601,TechCorp,
817,Employee_817,44.0,Engineering,55616.879605738766,26,5,,3.0,No,EMP-8451,TechCorp,manager291@techcorp.com
818,Employee_818,66.0,Sales,84554.41754278357,21,5,,11.0,Yes,EMP-2442,TechCorp,
819,Employee_819,30.0,Sales,38731.95986858098,17,5,7.711458995843086,1.0,No,EMP-6153,TechCorp,manager352@techcorp.com
820,Employee_820,50.0,,42531.80731824383,2,4,8.433468272007264,1.0,No,EMP-5135,TechCorp,
821,Employee_821,51.0,Finance,34770.903326897824,19,2,7.269052619296415,100.0,Yes,EMP-6296,TechCorp,
822,Employee_822,58.0,Sales,42699.215473020144,26,3,9.316656899611148,4.0,Yes,EMP-2899,TechCorp,
823,Employee_823,52.0,,61222.31218734776,20,5,8.382916793324808,2.0,No,EMP-7622,TechCorp,manager73@techcorp.com
824,Employee_824,18.0,Marketing,69879.0374398744,24,5,6.056774108285666,2.0,Yes,EMP-9431,TechCorp,manager253@techcorp.com
825,Employee_825,,Engineering,79228.43370735085,27,2,7.042654653793631,2.0,No,EMP-1018,TechCorp,
826,Employee_826,65.0,Engineering,23505.519061985222,14,5,9.336774492290765,3.0,No,EMP-9889,TechCorp,
827,Employee_827,,Engineering,56562.74027073417,14,4,6.572512398187525,1.0,No,EMP-8569,TechCorp,manager139@techcorp.com
828,Employee_828,45.0,,37836.709376183964,3,4,8.423262531818477,0.0,Yes,EMP-7770,TechCorp,manager206@techcorp.com
829,Employee_829,34.0,Engineering,55894.25817023798,28,5,7.199294532309883,1.0,No,EMP-1888,TechCorp,manager22@techcorp.com
830,Employee_830,22.0,Engineering,106683.2716025408,26,2,5.9674272495441985,3.0,No,EMP-4073,TechCorp,
831,Employee_831,48.0,Engineering,65837.2352400003,8,2,3.176543758738178,7.0,Yes,EMP-9494,TechCorp,manager379@techcorp.com
832,Employee_832,22.0,Marketing,77989.29942296492,26,2,4.833977675215853,4.0,No,EMP-6927,TechCorp,manager104@techcorp.com
833,Employee_833,55.0,Sales,99213.82544322094,25,1,9.70968542350344,6.0,No,EMP-9167,TechCorp,
834,Employee_834,20.0,HR,82547.16486349516,18,5,6.9198884494534,5.0,No,EMP-8242,TechCorp,
835,Employee_835,40.0,finance,51041.71040626031,23,2,6.079558423050907,2.0,No,EMP-1845,TechCorp,manager127@techcorp.com
836,Employee_836,54.0,,34483.35826860124,27,4,9.396609629754046,3.0,No,EMP-4335,TechCorp,manager280@techcorp.com
837,Employee_837,54.0,HR,59397.114609582975,16,3,6.2786060293370385,5.0,No,EMP-5375,TechCorp,manager347@techcorp.com
838,Employee_838,27.0,Sales,48645.88431562629,10,3,5.7347426657566265,5.0,Yes,EMP-9998,TechCorp,manager289@techcorp.com
839,Employee_839,27.0,Sales,29509.574267616517,24,2,7.833797696351847,3.0,No,EMP-3146,TechCorp,manager36@techcorp.com
840,Employee_840,36.0,Sales,64818.49994578937,8,3,7.4139905708789,4.0,No,EMP-5719,TechCorp,manager64@techcorp.com
841,Employee_841,34.0,Engineering,65317.72596118666,9,3,2.7384400756758946,3.0,Yes,EMP-8178,TechCorp,
842,Employee_842,38.0,Marketing,95382.33400526573,17,1,,,No,EMP-8941,TechCorp,manager240@techcorp.com
843,Employee_843,31.0,Engineering,52764.73862326373,19,4,5.252638985376267,7.0,No,EMP-2989,TechCorp,manager112@techcorp.com
844,Employee_844,26.0,Marketing,65602.42777938898,12,4,,,Yes,EMP-1472,TechCorp,manager312@techcorp.com
845,Employee_845,63.0,Marketing,46690.29170619569,7,1,5.655641339370278,-5.0,Yes,EMP-4920,TechCorp,
846,Employee_846,18.0,HR,77463.38861386932,6,1,4.7179665795442975,1.0,Yes,EMP-3594,TechCorp,
847,Employee_847,68.0,HR,57507.64407619741,16,3,2.7941094052406483,1.0,Yes,EMP-6091,TechCorp,manager363@techcorp.com
848,Employee_848,62.0,Marketing,36548.16782294515,20,5,4.71129838547213,1.0,Yes,EMP-1224,TechCorp,
849,Employee_849,30.0,Marketing,59730.56356669684,22,3,,,Yes,EMP-7684,TechCorp,manager309@techcorp.com
850,Employee_850,,Engineering,67810.45795130002,14,1,6.182072764969704,3.0,Yes,EMP-2527,TechCorp,manager271@techcorp.com
851,Employee_851,18.0,Engineering,65105.46774827126,19,4,8.682890940470006,1.0,No,EMP-4681,TechCorp,
852,Employee_852,66.0,HR,80917.93430991739,14,3,,3.0,No,EMP-2858,TechCorp,manager98@techcorp.com
853,Employee_853,57.0,Sales,31038.87255918621,0,5,4.243546360487001,3.0,No,EMP-8560,TechCorp,
854,Employee_854,,Marketing,43145.14819970117,24,3,1.7836408501957737,7.0,Yes,EMP-2924,TechCorp,
855,Employee_855,51.0,,72795.74663591075,13,2,,4.0,No,EMP-3522,TechCorp,
856,Employee_856,,HR,45494.62044077857,4,3,5.909413064453521,3.0,Yes,EMP-9165,TechCorp,
857,Employee_857,48.0,,64809.424986604135,10,1,2.8635137504472956,3.0,No,EMP-5781,TechCorp,
858,Employee_858,25.0,,11605.09505176475,15,4,5.895758001564707,1.0,No,EMP-9337,TechCorp,
859,Employee_859,56.0,Marketing,114318.93144625764,1,4,,5.0,No,EMP-5479,TechCorp,
860,Employee_860,43.0,Finance,54605.629368853275,7,1,8.640314825284655,2.0,No,EMP-7807,TechCorp,manager386@techcorp.com
861,Employee_861,51.0,Sales,83879.12519976556,10,2,4.575443255564137,2.0,Yes,EMP-8905,TechCorp,
862,Employee_862,20.0,Finance,53262.04348833018,28,1,3.2099556335004196,2.0,Yes,EMP-8736,TechCorp,manager298@techcorp.com
863,Employee_863,67.0,HR,68293.97057461774,17,3,8.310935622223553,5.0,No,EMP-4993,TechCorp,
864,Employee_864,29.0,,89838.39292690545,2,1,4.085550683249057,2.0,Yes,EMP-8483,TechCorp,
865,Employee_865,18.0,HR,83316.1203841677,29,1,,,Yes,EMP-3369,TechCorp,
866,Employee_866,61.0,Marketing,55910.90040629551,25,2,6.133685422632775,7.0,No,EMP-7284,TechCorp,
867,Employee_867,,Finance,57294.91349212615,0,3,6.234077839941898,50.0,Yes,EMP-4122,TechCorp,
868,Employee_868,,,80071.3312036657,10,5,7.432261077121607,2.0,Yes,EMP-9327,TechCorp,
869,Employee_869,,Finance,106664.88808570601,15,5,3.16197489887547,2.0,Yes,EMP-3236,TechCorp,
870,Employee_870,34.0,HR,63845.653487980824,17,4,4.993942051830206,3.0,Yes,EMP-2143,TechCorp,
871,Employee_871,65.0,Marketing,99141.27281083283,29,1,3.541311271383906,4.0,No,EMP-5526,TechCorp,manager349@techcorp.com
872,Employee_872,64.0,Engineering,55171.71179159588,15,4,1.728583625041193,2.0,No,EMP-7798,TechCorp,manager285@techcorp.com
873,Employee_873,40.0,engineering,79039.20727019603,22,2,8.889524443143024,2.0,Yes,EMP-6568,TechCorp,manager319@techcorp.com
874,Employee_874,32.0,HR,250000.0,9,5,,2.0,No,EMP-9318,TechCorp,manager366@techcorp.com
875,Employee_875,54.0,,51800.78992294453,17,1,3.713167535129206,4.0,No,EMP-5377,TechCorp,
876,Employee_876,38.0,,45058.43841396717,5,2,6.394356935847877,5.0,No,EMP-1042,TechCorp,
877,Employee_877,16.0,,82907.78377094705,18,2,,3.0,Yes,EMP-5634,TechCorp,
878,Employee_878,19.0,HR,49368.861255138865,3,1,9.012129596161937,3.0,Yes,EMP-5891,TechCorp,
879,Employee_879,28.0,Marketing,42113.001746491944,26,2,2.034157090257193,2.0,No,EMP-9022,TechCorp,manager187@techcorp.com
880,Employee_880,68.0,Engineering,10000.0,12,1,1.034534309570208,5.0,No,EMP-3434,TechCorp,
881,Employee_881,56.0,HR,49287.733231491766,23,1,5.51807377965264,2.0,Yes,EMP-8316,TechCorp,
882,Employee_882,55.0,HR,77132.34209251354,13,3,6.248150411075824,3.0,No,EMP-9824,TechCorp,
883,Employee_883,,Finance,70300.85346552376,2,4,6.210687882662239,3.0,Yes,EMP-8935,TechCorp,
884,Employee_884,55.0,Finance,74313.16489515782,9,2,1.4906073469404366,100.0,No,EMP-6654,TechCorp,
885,Employee_885,67.0,Sales,68427.59622196165,5,2,3.826394262265892,1.0,Yes,EMP-6446,TechCorp,manager315@techcorp.com
886,Employee_886,,Marketing,48123.19675506723,0,3,5.492790521571987,1.0,Yes,EMP-9903,TechCorp,
887,Employee_887,35.0,Sales,73942.05711816545,22,3,2.949212670645168,4.0,Yes,EMP-7180,TechCorp,
888,Employee_888,47.0,Finance,83649.07653210608,23,3,8.853632969373066,1.0,Yes,EMP-8460,TechCorp,
889,Employee_889,,Engineering,71690.06432238618,26,5,1.7839836051529063,3.0,No,EMP-6272,TechCorp,
890,Employee_890,44.0,Finance,68993.118132517,13,5,5.3864599750483855,2.0,Yes,EMP-4090,TechCorp,manager331@techcorp.com
891,Employee_891,68.0,Marketing,44658.909868586474,7,5,,,No,EMP-4912,TechCorp,
892,Employee_892,,Finance,250000.0,18,1,3.355759901210342,6.0,Yes,EMP-7274,TechCorp,
893,Employee_893,,Marketing,43595.17341102597,13,2,6.618166632977664,2.0,Yes,EMP-4826,TechCorp,
894,Employee_894,,Marketing,59519.44283838792,9,4,8.46446635128137,4.0,No,EMP-7730,TechCorp,manager88@techcorp.com
895,Employee_895,,,27194.667215493682,16,1,2.713032775855428,4.0,No,EMP-1715,TechCorp,
896,Employee_896,41.0,Marketing,27348.831940158136,8,2,9.254985326423766,7.0,No,EMP-6213,TechCorp,
897,Employee_897,32.0,Marketing,56179.046201059406,28,2,,2.0,Yes,EMP-8749,TechCorp,
898,Employee_898,47.0,Engineering,500000.0,5,3,,8.0,Yes,EMP-7246,TechCorp,
899,Employee_899,,,62135.74386948347,10,3,4.877724478440436,3.0,No,EMP-7325,TechCorp,
900,Employee_900,68.0,HR,57304.62841769762,24,1,3.8097269540774916,4.0,Yes,EMP-3492,TechCorp,manager46@techcorp.com
901,Employee_901,34.0,Sales,60603.8157442031,6,3,7.526000439399845,4.0,No,EMP-9115,TechCorp,manager17@techcorp.com
902,Employee_902,22.0,,72172.14884713481,16,2,8.166705970736189,5.0,Yes,EMP-1606,TechCorp,
903,Employee_903,46.0,Engineering,10000.0,27,3,8.49643653086795,1.0,Yes,EMP-3068,TechCorp,manager182@techcorp.com
904,Employee_904,21.0,Finance,55611.12376710274,27,5,9.87191424627167,3.0,Yes,EMP-9229,TechCorp,manager393@techcorp.com
905,Employee_905,27.0,Engineering,89100.42445526327,0,3,8.121558632470151,2.0,No,EMP-6439,TechCorp,
906,Employee_906,,Marketing,60061.68253650054,21,2,6.412456636197071,1.0,Yes,EMP-2644,TechCorp,
907,Employee_907,27.0,Engineering,56415.790507492224,4,1,4.052982685526054,2.0,No,EMP-8213,TechCorp,
908,Employee_908,,engineering,61650.25398646379,8,4,5.901359038396745,3.0,No,EMP-2633,TechCorp,
909,Employee_909,,Marketing,56772.71253980939,17,3,1.3696135551136488,7.0,Yes,EMP-9617,TechCorp,
910,Employee_910,41.0,Engineering,45808.55414093551,23,2,7.703425679769218,4.0,No,EMP-8486,TechCorp,
911,Employee_911,22.0,HR,40039.403256405596,26,4,,,No,EMP-1251,TechCorp,
912,Employee_912,51.0,HR,44731.373196999906,20,4,1.1802090675896886,1.0,Yes,EMP-3361,TechCorp,
913,Employee_913,23.0,Engineering,77458.38373541573,1,5,1.5625624735936974,1.0,No,EMP-7717,TechCorp,manager12@techcorp.com
914,Employee_914,19.0,Finance,47401.89490563175,28,4,,4.0,No,EMP-3529,TechCorp,
915,Employee_915,,Marketing,56901.507963274475,25,2,,6.0,Yes,EMP-2225,TechCorp,manager26@techcorp.com
916,Employee_916,60.0,HR,500000.0,10,2,5.1778355405691405,6.0,Yes,EMP-8692,TechCorp,manager266@techcorp.com
917,Employee_917,60.0,Finance,54432.176583780434,26,3,,0.0,Yes,EMP-5342,TechCorp,
918,Employee_918,65.0,,72667.22629687305,27,3,5.322648329122202,8.0,No,EMP-6546,TechCorp,
919,Employee_919,28.0,,29184.13915138266,5,3,6.95533460933212,3.0,No,EMP-7512,TechCorp,
920,Employee_920,68.0,Sales,57349.66640916207,25,4,2.972134582037208,4.0,Yes,EMP-2315,TechCorp,
921,Employee_921,64.0,HR,61577.92193197017,7,4,2.0155886846525926,2.0,No,EMP-6383,TechCorp,
922,Employee_922,40.0,,60462.77446196336,3,5,,2.0,Yes,EMP-9742,TechCorp,
923,Employee_923,,Marketing,26941.62604322232,17,3,5.362205652426767,2.0,Yes,EMP-7226,TechCorp,
924,Employee_924,48.0,Engineering,84062.25292861609,27,1,1.2418088864044177,0.0,Yes,EMP-6188,TechCorp,
925,Employee_925,28.0,,42906.54110057166,10,5,4.424336969437323,6.0,No,EMP-8994,TechCorp,
926,Employee_926,16.0,Engineering,66700.74250524935,4,1,1.9551302694189594,4.0,No,EMP-9864,TechCorp,
927,Employee_927,,Finance,60159.28565294661,14,4,,3.0,Yes,EMP-1588,TechCorp,
928,Employee_928,75.0,Finance,80074.19047621355,27,5,4.561999116943877,3.0,Yes,EMP-2121,TechCorp,
929,Employee_929,,Finance,103749.77658748413,17,5,6.5183671999271615,1.0,No,EMP-4846,TechCorp,
930,Employee_930,21.0,Sales,34192.71030914328,1,2,8.250419968932144,5.0,Yes,EMP-5708,TechCorp,manager304@techcorp.com
931,Employee_931,42.0,Marketing,47021.72237455002,21,4,3.697018154573417,3.0,No,EMP-4727,TechCorp,manager121@techcorp.com
932,Employee_932,20.0,,63781.84987678104,10,4,9.658918937485247,4.0,Yes,EMP-2480,TechCorp,
933,Employee_933,,Sales,37892.93364894416,-3,5,5.8207105052881705,2.0,Yes,EMP-8110,TechCorp,
934,Employee_934,,Marketing,75643.6521591152,24,4,,0.0,No,EMP-2612,TechCorp,manager48@techcorp.com
935,Employee_935,44.0,,76867.45244314117,12,5,7.126051359031633,1.0,No,EMP-2646,TechCorp,
936,Employee_936,46.0,Sales,71188.98151990074,3,2,7.0005837687183075,1.0,No,EMP-8269,TechCorp,
937,Employee_937,49.0,HR,64731.63501752395,21,5,5.598736687405559,4.0,No,EMP-3725,TechCorp,
938,Employee_938,67.0,Sales,87394.17555939562,6,4,4.858878620032152,0.0,No,EMP-5906,TechCorp,manager157@techcorp.com
939,Employee_939,68.0,Sales,36887.49036662276,28,4,1.484037677596401,2.0,Yes,EMP-1474,TechCorp,
940,Employee_940,15.0,Marketing,61305.36390685107,10,5,1.1987726077106178,3.0,Yes,EMP-1753,TechCorp,manager222@techcorp.com
941,Employee_941,38.0,Engineering,45223.94262539557,21,5,4.221650750794882,3.0,No,EMP-6314,TechCorp,
942,Employee_942,,HR,77798.32665130337,23,5,,,No,EMP-1919,TechCorp,
943,Employee_943,,Finance,23333.176709871346,3,3,,1.0,Yes,EMP-5806,TechCorp,
944,Employee_944,45.0,Finance,59438.322688140404,27,4,2.24531380799371,2.0,Yes,EMP-6873,TechCorp,manager77@techcorp.com
945,Employee_945,59.0,Sales,66704.77374139897,14,4,7.643514434831593,3.0,No,EMP-7141,TechCorp,
946,Employee_946,39.0,Marketing,41050.157300524515,0,3,8.71267973298615,4.0,No,EMP-8056,TechCorp,
947,Employee_947,38.0,Marketing,47476.19935556867,22,5,,4.0,Yes,EMP-3385,TechCorp,manager60@techcorp.com
948,Employee_948,23.0,Finance,60307.579627442115,2,2,5.431260731676632,1.0,No,EMP-5000,TechCorp,
949,Employee_949,18.0,HR,79101.92758882952,13,5,7.307791292128858,0.0,Yes,EMP-9702,TechCorp,
950,Employee_950,22.0,Engineering,39342.61542825893,5,5,8.699960110922852,3.0,Yes,EMP-7751,TechCorp,
951,Employee_951,,HR,42831.001192506286,17,3,4.764619999841374,4.0,No,EMP-3950,TechCorp,manager213@techcorp.com
952,Employee_952,29.0,Engineering,82511.75542080688,24,4,,0.0,Yes,EMP-3785,TechCorp,manager20@techcorp.com
